The following modules were not unloaded:
  (Use "module --force purge" to unload all):

  1) CCconfig        6)  ucx/1.14.1         11) flexiblas/3.3.1
  2) gentoo/2023     7)  libfabric/1.18.0   12) imkl/2023.2.0
  3) gcccore/.12.3   8)  pmix/4.2.4         13) StdEnv/2023
  4) gcc/12.3        9)  ucc/1.2.0
  5) hwloc/2.9.1     10) openmpi/4.1.5
/project/6070520/tkleinkn/Vanilla-GAM/main_cifar.py:216: UserWarning: You have chosen a specific GPU. This will completely disable data parallelism.
  warnings.warn('You have chosen a specific GPU. This will completely '
model name space ['resnet101_c', 'resnet152_c', 'resnet18_c', 'resnet34_c', 'resnet50_c']
Use GPU: 0 for training
=> creating model 'resnet18_c'
Files already downloaded and verified
Files already downloaded and verified
tensorboard dir ./results/CIFAR10/GNOM/basicaug/lr-0.05/batchsize-128/2024-08-04-19:30:43
Using Gradient-Norm Only Minimization (GNOM)
/home/tkleinkn/GAMtest/lib/python3.11/site-packages/torch/autograd/graph.py:744: UserWarning: Using backward() with create_graph=True will create a reference cycle between the parameter and its gradient which can cause a memory leak. We recommend using autograd.grad when creating the graph to avoid this. If you have to use this function, make sure to reset the .grad fields of your parameters to None after use to break the cycle and avoid the leak. (Triggered internally at /home/coulombc/wheels_builder/tmp.2617/python-3.11/torch/torch/csrc/autograd/engine.cpp:1203.)
Batch 40, Loss: 1.7576
Batch 50, Loss: 1.7577
Batch 60, Loss: 1.7581
Batch 70, Loss: 1.7576
Batch 80, Loss: 1.7578
Batch 90, Loss: 1.7577
Batch 100, Loss: 1.7583
Batch 110, Loss: 1.7581
Batch 120, Loss: 1.7575
Batch 130, Loss: 1.7582
Batch 140, Loss: 1.7575
Batch 150, Loss: 1.7580
Batch 160, Loss: 1.7579
Batch 170, Loss: 1.7580
Batch 180, Loss: 1.7576
Batch 190, Loss: 1.7580
Batch 200, Loss: 1.7578
Batch 210, Loss: 1.7578
Batch 220, Loss: 1.7581
Batch 230, Loss: 1.7575
Batch 240, Loss: 1.7579
Batch 250, Loss: 1.7581
Batch 260, Loss: 1.7579
Batch 270, Loss: 1.7577
Batch 280, Loss: 1.7579
Batch 290, Loss: 1.7579
Batch 300, Loss: 1.7576
Batch 310, Loss: 1.7582
Batch 320, Loss: 1.7578
Batch 330, Loss: 1.7578
Batch 340, Loss: 1.7579
Batch 350, Loss: 1.7578
Batch 360, Loss: 1.7578
Batch 370, Loss: 1.7581
Batch 380, Loss: 1.7579
Batch 390, Loss: 1.7579
Epoch 39 learning rate: 0.05
Epoch 39 time: 118.78554058074951 seconds
Epoch 39 accuracy: 10.0%
Batch 10, Loss: 1.7579
Batch 20, Loss: 1.7577
Batch 30, Loss: 1.7581
Batch 40, Loss: 1.7576
Batch 50, Loss: 1.7582
Batch 60, Loss: 1.7579
Batch 70, Loss: 1.7574
Batch 80, Loss: 1.7576
Batch 90, Loss: 1.7581
Batch 100, Loss: 1.7581
Batch 110, Loss: 1.7577
Batch 120, Loss: 1.7574
Batch 130, Loss: 1.7582
Batch 140, Loss: 1.7575
Batch 150, Loss: 1.7578
Batch 160, Loss: 1.7580
Batch 170, Loss: 1.7583
Batch 180, Loss: 1.7580
Batch 190, Loss: 1.7580
Batch 200, Loss: 1.7578
Batch 210, Loss: 1.7579
Batch 220, Loss: 1.7578
Batch 230, Loss: 1.7580
Batch 240, Loss: 1.7578
Batch 250, Loss: 1.7578
Batch 260, Loss: 1.7576
Batch 270, Loss: 1.7579
Batch 280, Loss: 1.7578
Batch 290, Loss: 1.7581
Batch 300, Loss: 1.7580
Batch 310, Loss: 1.7578
Batch 320, Loss: 1.7577
Batch 330, Loss: 1.7579
Batch 340, Loss: 1.7578
Batch 350, Loss: 1.7581
Batch 360, Loss: 1.7577
Batch 370, Loss: 1.7577
Batch 380, Loss: 1.7578
Batch 390, Loss: 1.7578
Epoch 40 learning rate: 0.05
Epoch 40 time: 118.78015279769897 seconds
Epoch 40 accuracy: 10.0%
Batch 10, Loss: 1.7578
Batch 20, Loss: 1.7574
Batch 30, Loss: 1.7577
Batch 40, Loss: 1.7579
Batch 50, Loss: 1.7581
Batch 60, Loss: 1.7580
Batch 70, Loss: 1.7579
Batch 80, Loss: 1.7577
Batch 90, Loss: 1.7581
Batch 100, Loss: 1.7580
Batch 110, Loss: 1.7578
Batch 120, Loss: 1.7581
Batch 130, Loss: 1.7581
Batch 140, Loss: 1.7579
Batch 150, Loss: 1.7578
Batch 160, Loss: 1.7576
Batch 170, Loss: 1.7575
Batch 180, Loss: 1.7582
Batch 190, Loss: 1.7578
Batch 200, Loss: 1.7579
Batch 210, Loss: 1.7579
Batch 220, Loss: 1.7577
Batch 230, Loss: 1.7581
Batch 240, Loss: 1.7578
Batch 250, Loss: 1.7579
Batch 260, Loss: 1.7575
Batch 270, Loss: 1.7581
Batch 280, Loss: 1.7578
Batch 290, Loss: 1.7576
Batch 300, Loss: 1.7577
Batch 310, Loss: 1.7579
Batch 320, Loss: 1.7582
Batch 330, Loss: 1.7578
Batch 340, Loss: 1.7581
Batch 350, Loss: 1.7580
Batch 360, Loss: 1.7578
Batch 370, Loss: 1.7579
Batch 380, Loss: 1.7578
Batch 390, Loss: 1.7578
Epoch 41 learning rate: 0.05
Epoch 41 time: 118.78259563446045 seconds
Epoch 41 accuracy: 10.0%
Batch 10, Loss: 1.7578
Batch 20, Loss: 1.7578
Batch 30, Loss: 1.7577
Batch 40, Loss: 1.7576
Batch 50, Loss: 1.7580
Batch 60, Loss: 1.7577
Batch 70, Loss: 1.7577
Batch 80, Loss: 1.7579
Batch 90, Loss: 1.7579
Batch 100, Loss: 1.7580
Batch 110, Loss: 1.7577
Batch 120, Loss: 1.7582
Batch 130, Loss: 1.7578
Batch 140, Loss: 1.7579
Batch 150, Loss: 1.7581
Batch 160, Loss: 1.7579
Batch 170, Loss: 1.7578
Batch 180, Loss: 1.7577
Batch 190, Loss: 1.7578
Batch 200, Loss: 1.7577
Batch 210, Loss: 1.7580
Batch 220, Loss: 1.7580
Batch 230, Loss: 1.7583
Batch 240, Loss: 1.7579
Batch 250, Loss: 1.7579
Batch 260, Loss: 1.7577
Batch 270, Loss: 1.7578
Batch 280, Loss: 1.7580
Batch 290, Loss: 1.7580
Batch 300, Loss: 1.7578
Batch 310, Loss: 1.7575
Batch 320, Loss: 1.7583
Batch 330, Loss: 1.7579
Batch 340, Loss: 1.7581
Batch 350, Loss: 1.7579
Batch 360, Loss: 1.7578
Batch 370, Loss: 1.7579
Batch 380, Loss: 1.7577
Batch 390, Loss: 1.7579
Epoch 42 learning rate: 0.05
Epoch 42 time: 118.77902317047119 seconds
Epoch 42 accuracy: 10.0%
Batch 10, Loss: 1.7579
Batch 20, Loss: 1.7580
Batch 30, Loss: 1.7578
Batch 40, Loss: 1.7579
Batch 50, Loss: 1.7578
Batch 60, Loss: 1.7578
Batch 70, Loss: 1.7578
Batch 80, Loss: 1.7576
Batch 90, Loss: 1.7577
Batch 100, Loss: 1.7577
Batch 110, Loss: 1.7576
Batch 120, Loss: 1.7582
Batch 130, Loss: 1.7575
Batch 140, Loss: 1.7578
Batch 150, Loss: 1.7579
Batch 160, Loss: 1.7581
Batch 170, Loss: 1.7581
Batch 180, Loss: 1.7580
Batch 190, Loss: 1.7573
Batch 200, Loss: 1.7577
Batch 210, Loss: 1.7582
Batch 220, Loss: 1.7576
Batch 230, Loss: 1.7579
Batch 240, Loss: 1.7581
Batch 250, Loss: 1.7576
Batch 260, Loss: 1.7576
Batch 270, Loss: 1.7580
Batch 280, Loss: 1.7582
Batch 290, Loss: 1.7578
Batch 300, Loss: 1.7580
Batch 310, Loss: 1.7584
Batch 320, Loss: 1.7581
Batch 330, Loss: 1.7581
Batch 340, Loss: 1.7578
Batch 350, Loss: 1.7579
Batch 360, Loss: 1.7578
Batch 370, Loss: 1.7578
Batch 380, Loss: 1.7577
Batch 390, Loss: 1.7580
Epoch 43 learning rate: 0.05
Epoch 43 time: 118.79766345024109 seconds
Epoch 43 accuracy: 10.0%
Batch 10, Loss: 1.7579
Batch 20, Loss: 1.7579
Batch 30, Loss: 1.7580
Batch 40, Loss: 1.7581
Batch 50, Loss: 1.7579
Batch 60, Loss: 1.7579
Batch 70, Loss: 1.7576
Batch 80, Loss: 1.7579
Batch 90, Loss: 1.7575
Batch 100, Loss: 1.7581
Batch 110, Loss: 1.7580
Batch 120, Loss: 1.7578
Batch 130, Loss: 1.7573
Batch 140, Loss: 1.7578
Batch 150, Loss: 1.7581
Batch 160, Loss: 1.7582
Batch 170, Loss: 1.7578
Batch 180, Loss: 1.7580
Batch 190, Loss: 1.7581
Batch 200, Loss: 1.7580
Batch 210, Loss: 1.7579
Batch 220, Loss: 1.7578
Batch 230, Loss: 1.7582
Batch 240, Loss: 1.7582
Batch 250, Loss: 1.7578
Batch 260, Loss: 1.7579
Batch 270, Loss: 1.7577
Batch 280, Loss: 1.7578
Batch 290, Loss: 1.7580
Batch 300, Loss: 1.7579
Batch 310, Loss: 1.7577
Batch 320, Loss: 1.7577
Batch 330, Loss: 1.7581
Batch 340, Loss: 1.7577
Batch 350, Loss: 1.7581
Batch 360, Loss: 1.7580
Batch 370, Loss: 1.7582
Batch 380, Loss: 1.7579
Batch 390, Loss: 1.7577
Epoch 44 learning rate: 0.05
Epoch 44 time: 118.75552082061768 seconds
Epoch 44 accuracy: 10.0%
Batch 10, Loss: 1.7578
Batch 20, Loss: 1.7579
Batch 30, Loss: 1.7577
Batch 40, Loss: 1.7576
Batch 50, Loss: 1.7578
Batch 60, Loss: 1.7580
Batch 70, Loss: 1.7578
Batch 80, Loss: 1.7580
Batch 90, Loss: 1.7579
Batch 100, Loss: 1.7579
Batch 110, Loss: 1.7580
Batch 120, Loss: 1.7577
Batch 130, Loss: 1.7580
Batch 140, Loss: 1.7577
Batch 150, Loss: 1.7579
Batch 160, Loss: 1.7581
Batch 170, Loss: 1.7578
Batch 180, Loss: 1.7578
Batch 190, Loss: 1.7580
Batch 200, Loss: 1.7580
Batch 210, Loss: 1.7577
Batch 220, Loss: 1.7581
Batch 230, Loss: 1.7579
Batch 240, Loss: 1.7578
Batch 250, Loss: 1.7577
Batch 260, Loss: 1.7579
Batch 270, Loss: 1.7580
Batch 280, Loss: 1.7579
Batch 290, Loss: 1.7579
Batch 300, Loss: 1.7576
Batch 310, Loss: 1.7578
Batch 320, Loss: 1.7581
Batch 330, Loss: 1.7580
Batch 340, Loss: 1.7580
Batch 350, Loss: 1.7579
Batch 360, Loss: 1.7575
Batch 370, Loss: 1.7581
Batch 380, Loss: 1.7579
Batch 390, Loss: 1.7581
Epoch 45 learning rate: 0.05
Epoch 45 time: 118.82548379898071 seconds
Epoch 45 accuracy: 10.0%
Batch 10, Loss: 1.7577
Batch 20, Loss: 1.7580
Batch 30, Loss: 1.7577
Batch 40, Loss: 1.7578
Batch 50, Loss: 1.7579
Batch 60, Loss: 1.7577
Batch 70, Loss: 1.7578
Batch 80, Loss: 1.7576
Batch 90, Loss: 1.7580
Batch 100, Loss: 1.7579
Batch 110, Loss: 1.7579
Batch 120, Loss: 1.7574
Batch 130, Loss: 1.7579
Batch 140, Loss: 1.7577
Batch 150, Loss: 1.7579
Batch 160, Loss: 1.7578
Batch 170, Loss: 1.7575
Batch 180, Loss: 1.7580
Batch 190, Loss: 1.7578
Batch 200, Loss: 1.7581
Batch 210, Loss: 1.7580
Batch 220, Loss: 1.7577
Batch 230, Loss: 1.7577
Batch 240, Loss: 1.7580
Batch 250, Loss: 1.7583
Batch 260, Loss: 1.7579
Batch 270, Loss: 1.7579
Batch 280, Loss: 1.7578
Batch 290, Loss: 1.7578
Batch 300, Loss: 1.7583
Batch 310, Loss: 1.7578
Batch 320, Loss: 1.7580
Batch 330, Loss: 1.7579
Batch 340, Loss: 1.7579
Batch 350, Loss: 1.7579
Batch 360, Loss: 1.7578
Batch 370, Loss: 1.7579
Batch 380, Loss: 1.7579
Batch 390, Loss: 1.7579
Epoch 46 learning rate: 0.05
Epoch 46 time: 118.81993126869202 seconds
Epoch 46 accuracy: 10.0%
Batch 10, Loss: 1.7577
Batch 20, Loss: 1.7576
Batch 30, Loss: 1.7579
Batch 40, Loss: 1.7580
Batch 50, Loss: 1.7580
Batch 60, Loss: 1.7581
Batch 70, Loss: 1.7580
Batch 80, Loss: 1.7576
Batch 90, Loss: 1.7581
Batch 100, Loss: 1.7581
Batch 110, Loss: 1.7581
Batch 120, Loss: 1.7581
Batch 130, Loss: 1.7578
Batch 140, Loss: 1.7578
Batch 150, Loss: 1.7578
Batch 160, Loss: 1.7578
Batch 170, Loss: 1.7577
Batch 180, Loss: 1.7580
Batch 190, Loss: 1.7576
Batch 200, Loss: 1.7580
Batch 210, Loss: 1.7578
Batch 220, Loss: 1.7580
Batch 230, Loss: 1.7578
Batch 240, Loss: 1.7582
Batch 250, Loss: 1.7580
Batch 260, Loss: 1.7578
Batch 270, Loss: 1.7579
Batch 280, Loss: 1.7580
Batch 290, Loss: 1.7579
Batch 300, Loss: 1.7578
Batch 310, Loss: 1.7579
Batch 320, Loss: 1.7577
Batch 330, Loss: 1.7578
Batch 340, Loss: 1.7580
Batch 350, Loss: 1.7579
Batch 360, Loss: 1.7579
Batch 370, Loss: 1.7579
Batch 380, Loss: 1.7579
Batch 390, Loss: 1.7578
Epoch 47 learning rate: 0.05
Epoch 47 time: 118.79895281791687 seconds
Epoch 47 accuracy: 10.0%
Batch 10, Loss: 1.7576
Batch 20, Loss: 1.7577
Batch 30, Loss: 1.7576
Batch 40, Loss: 1.7580
Batch 50, Loss: 1.7583
Batch 60, Loss: 1.7578
Batch 70, Loss: 1.7579
Batch 80, Loss: 1.7581
Batch 90, Loss: 1.7577
Batch 100, Loss: 1.7579
Batch 110, Loss: 1.7581
Batch 120, Loss: 1.7582
Batch 130, Loss: 1.7578
Batch 140, Loss: 1.7580
Batch 150, Loss: 1.7578
Batch 160, Loss: 1.7579
Batch 170, Loss: 1.7580
Batch 180, Loss: 1.7580
Batch 190, Loss: 1.7576
Batch 200, Loss: 1.7579
Batch 210, Loss: 1.7578
Batch 220, Loss: 1.7577
Batch 230, Loss: 1.7581
Batch 240, Loss: 1.7579
Batch 250, Loss: 1.7578
Batch 260, Loss: 1.7578
Batch 270, Loss: 1.7581
Batch 280, Loss: 1.7580
Batch 290, Loss: 1.7575
Batch 300, Loss: 1.7580
Batch 310, Loss: 1.7581
Batch 320, Loss: 1.7578
Batch 330, Loss: 1.7578
Batch 340, Loss: 1.7578
Batch 350, Loss: 1.7579
Batch 360, Loss: 1.7587
Batch 370, Loss: 1.7578
Batch 380, Loss: 1.7581
Batch 390, Loss: 1.7578
Epoch 48 learning rate: 0.05
Epoch 48 time: 118.80728244781494 seconds
Epoch 48 accuracy: 10.0%
Batch 10, Loss: 1.7577
Batch 20, Loss: 1.7578
Batch 30, Loss: 1.7577
Batch 40, Loss: 1.7578
Batch 50, Loss: 1.7578
Batch 60, Loss: 1.7581
Batch 70, Loss: 1.7577
Batch 80, Loss: 1.7579
Batch 90, Loss: 1.7577
Batch 100, Loss: 1.7579
Batch 110, Loss: 1.7578
Batch 120, Loss: 1.7580
Batch 130, Loss: 1.7580
Batch 140, Loss: 1.7577
Batch 150, Loss: 1.7574
Batch 160, Loss: 1.7581
Batch 170, Loss: 1.7581
Batch 180, Loss: 1.7581
Batch 190, Loss: 1.7582
Batch 200, Loss: 1.7579
Batch 210, Loss: 1.7577
Batch 220, Loss: 1.7580
Batch 230, Loss: 1.7578
Batch 240, Loss: 1.7578
Batch 250, Loss: 1.7581
Batch 260, Loss: 1.7581
Batch 270, Loss: 1.7578
Batch 280, Loss: 1.7578
Batch 290, Loss: 1.7579
Batch 300, Loss: 1.7578
Batch 310, Loss: 1.7581
Batch 320, Loss: 1.7579
Batch 330, Loss: 1.7581
Batch 340, Loss: 1.7582
Batch 350, Loss: 1.7581
Batch 360, Loss: 1.7578
Batch 370, Loss: 1.7578
Batch 380, Loss: 1.7578
Batch 390, Loss: 1.7580
Epoch 49 learning rate: 0.05
Epoch 49 time: 118.73370599746704 seconds
Epoch 49 accuracy: 10.0%
Batch 10, Loss: 1.7577
Batch 20, Loss: 1.7579
Batch 30, Loss: 1.7578
Batch 40, Loss: 1.7577
Batch 50, Loss: 1.7579
Batch 60, Loss: 1.7580
Batch 70, Loss: 1.7578
Batch 80, Loss: 1.7580
Batch 90, Loss: 1.7574
Batch 100, Loss: 1.7581
Batch 110, Loss: 1.7579
Batch 120, Loss: 1.7581
Batch 130, Loss: 1.7579
Batch 140, Loss: 1.7579
Batch 150, Loss: 1.7577
Batch 160, Loss: 1.7581
Batch 170, Loss: 1.7577
Batch 180, Loss: 1.7580
Batch 190, Loss: 1.7578
Batch 200, Loss: 1.7579
Batch 210, Loss: 1.7578
Batch 220, Loss: 1.7579
Batch 230, Loss: 1.7582
Batch 240, Loss: 1.7579
Batch 250, Loss: 1.7577
Batch 260, Loss: 1.7579
Batch 270, Loss: 1.7578
Batch 280, Loss: 1.7578
Batch 290, Loss: 1.7580
Batch 300, Loss: 1.7580
Batch 310, Loss: 1.7580
Batch 320, Loss: 1.7579
Batch 330, Loss: 1.7577
Batch 340, Loss: 1.7578
Batch 350, Loss: 1.7582
Batch 360, Loss: 1.7581
Batch 370, Loss: 1.7579
Batch 380, Loss: 1.7578
Batch 390, Loss: 1.7580
Epoch 50 learning rate: 0.05
Epoch 50 time: 118.78215646743774 seconds
Epoch 50 accuracy: 10.0%
rho:  0.04 , alpha:  0.3
Total training time: 5950.657633304596 seconds
/project/6070520/tkleinkn/Vanilla-GAM/utils/density_plot.py:68: ComplexWarning: Casting complex values to real discards the imaginary part
  density_output[i, j] = np.sum(tmp_result * weights[i, :])
The top Hessian eigenvalue of this model is 0.1001
Norm of the Gradient: 7.1133963764e-02
